client_id,full_name,age,birth_date,phone,email,responsible_manager,source,created_date,total_enrollments,total_attendances,first_attendance_date,last_attendance_date,attendance_days_span,lifetime_from_creation_to_last_attendance,student_status,branch,parent_info,subscribed_to_newsletter,vk,no_auto_notifications,avg_score,score_trend,academic_risk,attendance_rate,avg_lesson_attendance,attendance_trend,days_since_last_attendance,lifetime_days,age_group,has_parent,subscribed,has_vk,communication_count,avg_duration_lesson,score_volatility
359,Ученик_359,10,05.01.2016,79988957253,student359@example.com,Дмитрий,Давно знаю,2025-12-19,11,9,,2026-06-02,43,49,Бывший клиент,Южный,Елена,Да,vk.com/id123,1,2.2,-0.011285484502021468,1,0.8181818181818182,0.8181818181818182,0.0,-243,104,10-12,True,1,True,1,1.4090909090909092,0.5477225575051662
360,Ученик_360,13,20.06.2012,79343080569,student360@example.com,Дмитрий,Давно знаю,2025-08-16,5,5,,,83,91,Клиент,Основной,,Да,vk.com/id123,1,1.0,6.468419943058504e-19,1,1.0,1.0,0.0,144,229,13-15,False,1,True,1,1.5,0.0
361,Ученик_361,17,20.02.2009,79376326283,student361@example.com,Дмитрий,Сайт,2025-07-17,8,6,,2025-05-10,73,80,Клиент,Северный,,Да,vk.com/id123,0,4.27,-0.0035150707313927245,0,0.75,0.75,0.0,114,259,16-18,False,1,True,1,1.6875,0.4889249625940766
362,Ученик_362,12,05.04.2014,79949780478,student362@example.com,Дмитрий,Давно знаю,2024-12-27,10,10,2025-01-01,,77,82,Клиент,Северный,Елена,Нет,vk.com/id123,0,3.87,0.0006084747357525956,0,1.0,1.0,0.0,212,461,10-12,True,0,True,1,1.5,0.46332134277050796
363,Ученик_363,15,25.09.2010,79174651099,student363@example.com,Дмитрий,Сайт,2025-01-13,4,3,,,89,90,Клиент,Северный,,Нет,vk.com/id123,0,3.07,-0.007932379713914228,0,0.75,0.75,0.0,212,444,13-15,False,0,True,1,1.5,0.7571877794400365
364,Ученик_364,15,20.03.2011,79182649071,student364@example.com,Юлиана,Сайт,2025-03-17,7,7,,,61,74,Клиент,Северный,Елена,Да,vk.com/id123,1,3.0,0.05454545454545447,0,1.0,1.0,0.0,209,381,13-15,True,1,True,1,1.3571428571428572,0.4242640687119283
365,Ученик_365,10,26.02.2016,79463129902,student365@example.com,Юлиана,Друг,2025-12-12,5,3,,,36,42,Бывший клиент,Южный,Елена,Нет,vk.com/id123,0,2.17,-0.011724264368869726,1,0.6,0.6,0.0,1,111,10-12,True,0,True,1,1.9,0.7767453465154026
366,Ученик_366,11,26.08.2014,79748609261,student366@example.com,Юлиана,Реклама,2025-12-01,11,11,2025-05-12,,50,54,Клиент,Южный,,Да,vk.com/id123,1,1.7,-0.012460136205584027,1,1.0,1.0,0.0,-122,122,10-12,False,1,True,1,1.4090909090909092,1.2099586769803337
367,Ученик_367,14,04.07.2011,79613933158,student367@example.com,Ольга,Сайт,2024-12-17,6,4,,,31,38,Бывший клиент,Южный,,Да,vk.com/id123,1,3.08,-0.003940520446096662,0,0.6666666666666666,0.6666666666666666,0.0,244,471,13-15,False,1,True,1,1.4166666666666667,1.0998484744121193
368,Ученик_368,14,18.01.2012,79214399191,student368@example.com,Ольга,Давно знаю,2024-12-11,4,0,,,70,73,Бывший клиент,Основной,,Да,,1,2.4,-0.006791720569210863,1,0.0,0.0,0.0,213,477,13-15,False,1,False,1,1.5,0.9899494936611665
369,Ученик_369,14,09.01.2012,79505672755,student369@example.com,Юлиана,Сайт,2024-07-03,3,3,2024-05-07,2024-10-08,36,38,Клиент,Северный,Елена,Да,,1,1.73,-0.016550154827812715,1,1.0,1.0,0.0,511,638,13-15,True,1,False,1,1.3333333333333333,1.0652073350604878
370,Ученик_370,10,21.11.2015,79200341906,student370@example.com,Дмитрий,Давно знаю,2024-09-06,7,6,2024-07-09,2024-03-11,57,58,Клиент,Северный,,Нет,,0,4.97,0.0008173418621179642,0,0.8571428571428571,0.8571428571428571,0.0,479,573,10-12,False,0,False,1,1.5,0.05773502691896237
371,Ученик_371,10,23.08.2015,79162275325,student371@example.com,Ольга,Соцсети,2024-06-17,10,10,,,85,98,Клиент,Южный,,Нет,vk.com/id123,0,3.25,-0.02109665210382452,1,1.0,1.0,0.0,511,654,10-12,False,0,True,1,1.35,1.3
372,Ученик_372,13,21.02.2013,79878755907,student372@example.com,Дмитрий,Сайт,2025-09-03,7,7,2025-06-09,2025-04-11,59,62,Клиент,Южный,Елена,Да,vk.com/id123,1,4.9,0.002967032967032977,0,1.0,1.0,0.0,144,211,13-15,True,1,True,1,1.6428571428571428,0.17320508075688762
373,Ученик_373,10,05.07.2015,79539127345,student373@example.com,Анна,Соцсети,2024-10-26,6,6,,,81,82,Клиент,Южный,Елена,Да,,0,4.7,-0.0058494558645707136,0,1.0,1.0,0.0,721,523,10-12,True,1,False,1,1.6666666666666667,0.5621387729022078
374,Ученик_374,13,17.06.2012,79179491823,student374@example.com,Анна,Друг,2025-12-11,4,4,,,86,92,Клиент,Основной,,Нет,vk.com/id123,0,4.18,0.010052025269416568,0,1.0,1.0,0.0,-29,112,13-15,False,0,True,1,1.875,0.5251983752196244
375,Ученик_375,12,31.01.2014,79883221403,student375@example.com,Дмитрий,Давно знаю,2025-01-03,3,3,,,63,73,Клиент,Южный,,Нет,vk.com/id123,0,3.96,-0.005827480245829693,0,1.0,1.0,0.0,152,454,10-12,False,0,True,1,1.8333333333333333,0.7829431652425355
376,Ученик_376,10,05.06.2015,79597391512,student376@example.com,Ольга,Сайт,2024-12-19,9,9,,,32,38,Клиент,Северный,Елена,Да,vk.com/id123,1,1.0,5.64506837801423e-19,1,1.0,1.0,0.0,244,469,10-12,True,1,True,1,1.7222222222222223,0.0
377,Ученик_377,11,15.11.2014,79445004139,student377@example.com,Дмитрий,Друг,2024-11-12,9,6,,,66,72,Бывший клиент,Основной,Елена,Да,,0,2.12,-0.0027327070879590177,1,0.6666666666666666,0.6666666666666666,0.0,305,506,10-12,True,1,False,1,1.6111111111111112,0.6765106552499129
378,Ученик_378,10,08.06.2015,79942631035,student378@example.com,Юлиана,Друг,2025-12-29,5,4,2026-02-01,2026-10-02,39,43,Клиент,Северный,Елена,Да,,1,2.25,-0.08181818181818189,1,0.8,0.8,0.0,-90,94,10-12,True,1,False,1,1.7,0.636396103067893
379,Ученик_379,17,06.05.2008,79154460628,student379@example.com,Дмитрий,Соцсети,2024-12-07,4,2,,2025-02-02,43,57,Бывший клиент,Южный,,Нет,,0,1.0,8.749173613856849e-18,1,0.5,0.5,0.0,305,481,16-18,False,0,False,1,1.75,0.0
380,Ученик_380,10,15.04.2015,79052925780,student380@example.com,Юлиана,Соцсети,2025-10-26,10,6,2025-01-11,,76,82,Бывший клиент,Южный,Елена,Нет,vk.com/id123,0,2.53,-0.0006362813481710177,0,0.6,0.6,0.0,60,158,10-12,True,0,True,1,1.55,0.8504900548115382
381,Ученик_381,12,19.11.2013,79301019924,student381@example.com,Юлиана,Сайт,2024-06-21,6,6,,,56,63,Клиент,Северный,Елена,Нет,,0,4.65,0.005973633617138129,0,1.0,1.0,0.0,695,650,10-12,True,0,False,1,1.5,0.4725815626252608
382,Ученик_382,15,21.04.2010,79289287503,student382@example.com,Анна,Давно знаю,2025-12-15,3,3,,2026-08-02,52,55,Клиент,Южный,,Нет,,0,3.1,-0.003211646097987965,0,1.0,1.0,0.0,60,108,13-15,False,0,False,1,1.3333333333333333,0.5859465277082313
383,Ученик_383,17,11.05.2008,79815499713,student383@example.com,Анна,Давно знаю,2024-10-02,6,6,2024-09-10,,39,46,Клиент,Южный,Елена,Нет,,0,4.1,0.006432517758484586,0,1.0,1.0,0.0,630,547,16-18,True,0,False,1,1.5,0.8185352771872452
384,Ученик_384,12,08.03.2014,79838073130,student384@example.com,Анна,Друг,2025-08-25,11,9,2025-04-09,,80,90,Бывший клиент,Южный,,Нет,vk.com/id123,0,2.42,0.016260557590253386,1,0.8181818181818182,0.8181818181818182,0.0,112,220,10-12,False,0,True,1,1.5454545454545454,0.713909424693824
385,Ученик_385,14,22.03.2012,79035509761,student385@example.com,Анна,Реклама,2024-10-26,11,5,2024-06-11,,79,90,Клиент,Северный,Елена,Да,vk.com/id123,0,3.5,-0.00641564338304464,0,0.45454545454545453,0.45454545454545453,0.0,538,523,13-15,True,1,True,1,1.4545454545454546,1.1895377253370318
386,Ученик_386,10,03.10.2015,79682266083,student386@example.com,Ольга,Реклама,2025-12-20,7,4,,2026-05-03,66,75,Бывший клиент,Основной,Елена,Нет,,0,1.53,-0.0007679017085813013,1,0.5714285714285714,0.5714285714285714,0.0,-182,103,10-12,True,0,False,1,1.6428571428571428,0.7571877794400363
387,Ученик_387,14,04.12.2011,79369634556,student387@example.com,Дмитрий,Сайт,2025-03-17,11,9,,,89,98,Клиент,Основной,Елена,Да,,1,4.41,-0.008015041155918756,0,0.8181818181818182,0.8181818181818182,0.0,300,381,13-15,True,1,False,1,1.4545454545454546,0.5669467095138407
388,Ученик_388,17,25.11.2008,79920316134,student388@example.com,Ольга,Давно знаю,2024-04-08,10,10,,,53,66,Клиент,Основной,,Да,vk.com/id123,0,3.76,0.005878389759137615,0,1.0,1.0,0.0,513,724,16-18,False,1,True,1,1.5,0.4159326868617083
389,Ученик_389,12,24.04.2013,79978732255,student389@example.com,Ольга,Реклама,2025-02-21,4,3,2025-01-03,,76,84,Бывший клиент,Основной,Елена,Да,vk.com/id123,1,2.72,-0.002706155632984887,0,0.75,0.75,0.0,273,405,10-12,True,1,True,1,1.5,0.6898067362191627
390,Ученик_390,14,03.06.2011,79455059083,student390@example.com,Анна,Давно знаю,2025-10-01,5,2,,2025-11-12,57,71,Бывший клиент,Северный,,Нет,,0,3.02,0.0009177340551960975,0,0.4,0.4,0.0,265,183,13-15,False,0,False,1,1.5,0.08366600265340755
391,Ученик_391,14,14.08.2011,79007889398,student391@example.com,Анна,Сайт,2024-07-24,4,1,,,85,86,Бывший клиент,Южный,Елена,Нет,vk.com/id123,0,2.18,-0.0014192647743136394,1,0.25,0.25,0.0,480,617,13-15,True,0,True,1,1.625,0.6610597552415365
392,Ученик_392,16,27.09.2009,79361081823,student392@example.com,Ольга,Друг,2025-01-20,11,9,2025-02-02,,83,96,Клиент,Северный,,Да,,0,3.32,0.019977426636568842,0,0.8181818181818182,0.8181818181818182,0.0,182,437,16-18,False,1,False,1,1.4545454545454546,0.9203260291874831
393,Ученик_393,12,15.11.2013,79709239039,student393@example.com,Ольга,Сайт,2025-10-21,8,8,,2025-09-12,45,49,Клиент,Северный,,Да,vk.com/id123,1,3.3,-0.006833365146020232,0,1.0,1.0,0.0,111,163,10-12,False,1,True,1,1.6875,0.6999999999999998
394,Ученик_394,12,23.03.2014,79416907018,student394@example.com,Ольга,Соцсети,2024-08-06,9,6,2024-09-08,,81,84,Бывший клиент,Южный,,Нет,,0,2.5,-0.007233155352148473,0,0.6666666666666666,0.6666666666666666,0.0,632,604,10-12,False,0,False,1,1.2222222222222223,0.5773502691896257
395,Ученик_395,16,09.04.2009,79544725181,student395@example.com,Анна,Друг,2025-05-26,10,8,,,57,62,Клиент,Северный,Елена,Да,,1,1.41,-0.009714555272296607,1,0.8,0.8,0.0,117,311,16-18,True,1,False,1,1.55,0.501426536422407
396,Ученик_396,14,05.05.2011,79795555607,student396@example.com,Анна,Друг,2025-06-01,4,2,2025-12-06,,75,86,Бывший клиент,Северный,,Нет,vk.com/id123,0,3.15,0.00815899581589957,0,0.5,0.5,0.0,450,305,13-15,False,0,True,1,1.375,0.443471156521669
397,Ученик_397,10,23.06.2015,79799089320,student397@example.com,Ольга,Реклама,2024-10-11,4,4,,,35,49,Бывший клиент,Северный,Елена,Да,,0,1.78,-0.004126700869953153,1,1.0,1.0,0.0,507,538,10-12,True,1,False,1,1.375,0.6585337247754792
398,Ученик_398,15,19.10.2010,79505234798,student398@example.com,Ольга,Сайт,2025-12-23,6,6,,,35,38,Клиент,Основной,Елена,Нет,vk.com/id123,0,3.22,0.015872476601714047,0,1.0,1.0,0.0,-29,100,13-15,True,0,True,1,1.3333333333333333,1.3590437814875578
399,Ученик_399,15,12.06.2010,79568909764,student399@example.com,Юлиана,Друг,2025-02-10,3,0,,,34,44,Бывший клиент,Северный,Елена,Да,vk.com/id123,1,1.67,-0.005788191190253047,1,0.0,0.0,0.0,303,416,13-15,True,1,True,1,1.6666666666666667,0.41311822359545775
400,Ученик_400,10,18.01.2016,79339714150,student400@example.com,Анна,Реклама,2024-06-24,10,5,2024-02-07,2024-04-09,64,72,Бывший клиент,Южный,Елена,Нет,vk.com/id123,0,2.3,-0.0014163874505025947,1,0.5,0.5,0.0,601,647,10-12,True,0,True,1,1.55,0.09999999999999992
401,Ученик_401,10,23.02.2016,79005061082,student401@example.com,Ольга,Соцсети,2024-05-16,4,3,,,60,63,Клиент,Северный,Елена,Да,,0,1.69,-0.018134335526631757,1,0.75,0.75,0.0,635,686,10-12,True,1,False,1,1.5,0.945918550807576
402,Ученик_402,10,09.01.2016,79680202067,student402@example.com,Анна,Друг,2025-08-19,6,2,,,31,34,Бывший клиент,Северный,Елена,Да,vk.com/id123,1,1.33,-0.00847607825570412,1,0.3333333333333333,0.3333333333333333,0.0,236,226,10-12,True,1,True,1,1.3333333333333333,0.7229568912920511
403,Ученик_403,11,04.08.2014,79957784570,student403@example.com,Юлиана,Соцсети,2024-05-22,9,8,2024-03-06,,82,94,Клиент,Северный,,Да,,0,2.78,-0.008874782175753045,0,0.8888888888888888,0.8888888888888888,0.0,635,680,10-12,False,1,False,1,1.4444444444444444,0.5057996968497838
404,Ученик_404,13,08.07.2012,79335106513,student404@example.com,Юлиана,Реклама,2024-12-21,4,3,,2025-11-02,50,52,Бывший клиент,Основной,Елена,Да,vk.com/id123,1,3.9,0.00794019388644779,0,0.75,0.75,0.0,122,467,13-15,True,1,True,1,1.75,0.7127411872482183
405,Ученик_405,10,22.07.2015,79489547144,student405@example.com,Ольга,Друг,2025-05-14,9,5,,2025-01-08,73,79,Клиент,Южный,,Да,,1,1.19,-0.0032236400268636648,1,0.5555555555555556,0.5555555555555556,0.0,300,323,10-12,False,1,False,1,1.4444444444444444,0.30783421635988545
406,Ученик_406,13,11.07.2012,79385742696,student406@example.com,Дмитрий,Сайт,2024-08-18,4,1,,,85,95,Бывший клиент,Основной,Елена,Да,,1,2.7,0.07999999999999999,0,0.25,0.25,0.0,570,592,13-15,True,1,False,1,1.5,0.5656854249492381
407,Ученик_407,11,11.09.2014,79633177858,student407@example.com,Анна,Давно знаю,2025-11-14,9,7,,2026-12-02,81,90,Клиент,Южный,,Да,vk.com/id123,0,2.43,-0.009368761616300687,1,0.7777777777777778,0.7777777777777778,0.0,-29,139,10-12,False,1,True,1,1.3888888888888888,0.7023769168568493
408,Ученик_408,10,30.09.2015,79637721108,student408@example.com,Дмитрий,Давно знаю,2024-08-05,5,5,2024-12-08,,69,76,Клиент,Основной,Елена,Нет,vk.com/id123,0,2.62,-0.01813245198121019,1,1.0,1.0,0.0,510,605,10-12,True,0,True,1,1.6,1.27501633976458
409,Ученик_409,15,07.05.2010,79408294370,student409@example.com,Юлиана,Давно знаю,2025-01-26,8,2,2025-09-02,2025-03-04,53,67,Бывший клиент,Основной,Елена,Нет,,0,4.4,-0.007999999999999993,0,0.25,0.25,0.0,121,431,13-15,True,0,False,1,1.5625,0.28284271247461834
410,Ученик_410,14,07.08.2011,79710456933,student410@example.com,Анна,Реклама,2024-09-25,5,5,2024-03-10,,54,62,Клиент,Основной,Елена,Да,,1,4.25,-0.014851485148514863,0,1.0,1.0,0.0,569,554,13-15,True,1,False,1,1.3,1.0606601717798212
411,Ученик_411,15,19.11.2010,79122420042,student411@example.com,Анна,Друг,2025-10-15,3,3,,,63,71,Клиент,Основной,Елена,Да,vk.com/id123,1,4.35,1.2999999999999992,0,1.0,1.0,0.0,356,169,13-15,True,1,True,1,1.6666666666666667,0.9192388155425113
412,Ученик_412,13,29.05.2012,79317130941,student412@example.com,Ольга,Реклама,2025-06-18,3,3,,2025-05-09,69,79,Бывший клиент,Основной,Елена,Да,,1,3.68,0.00011300134672837287,0,1.0,1.0,0.0,269,288,13-15,True,1,False,1,1.5,0.6274286147974658
413,Ученик_413,13,25.07.2012,79973755033,student413@example.com,Дмитрий,Реклама,2025-06-19,7,5,,,36,41,Бывший клиент,Основной,Елена,Да,vk.com/id123,0,1.02,-0.000599053830865267,1,0.7142857142857143,0.7142857142857143,0.0,298,287,13-15,True,1,True,1,1.2857142857142858,0.04472135954999586
414,Ученик_414,13,28.04.2012,79691851361,student414@example.com,Анна,Соцсети,2025-04-08,3,2,2025-12-04,,42,46,Клиент,Основной,Елена,Да,vk.com/id123,1,2.97,0.004173366881704159,0,0.6666666666666666,0.6666666666666666,0.0,-1,359,13-15,True,1,True,1,1.6666666666666667,0.5354126134736337
415,Ученик_415,17,06.11.2008,79386777550,student415@example.com,Дмитрий,Сайт,2025-03-14,4,3,,2025-07-05,50,54,Клиент,Южный,,Да,vk.com/id123,1,3.36,-0.001661149932573259,0,0.75,0.75,0.0,241,384,16-18,False,1,True,1,2.0,0.45039665058384115
416,Ученик_416,12,05.02.2014,79383892122,student416@example.com,Юлиана,Давно знаю,2024-06-07,5,3,,,33,47,Клиент,Северный,,Да,vk.com/id123,1,3.85,0.0022870851659336257,0,0.6,0.6,0.0,481,664,10-12,False,1,True,1,1.7,0.5259911279353165
417,Ученик_417,10,19.11.2015,79429765405,student417@example.com,Ольга,Давно знаю,2025-03-16,6,4,,2025-05-05,38,50,Клиент,Северный,Елена,Да,vk.com/id123,1,3.92,0.018896909124560428,0,0.6666666666666666,0.6666666666666666,0.0,180,382,10-12,True,1,True,1,1.5833333333333333,0.6601767440112785
418,Ученик_418,13,20.09.2012,79747506709,student418@example.com,Дмитрий,Соцсети,2024-07-22,4,4,2024-02-08,2024-12-10,71,82,Клиент,Южный,Елена,Да,vk.com/id123,0,1.21,-0.008401721880978754,1,1.0,1.0,0.0,571,619,13-15,True,1,True,1,1.5,0.5669467095138409
419,Ученик_419,10,14.01.2016,79194627041,student419@example.com,Дмитрий,Давно знаю,2024-09-28,3,2,2024-10-10,2025-01-01,83,95,Клиент,Южный,Елена,Нет,,0,2.63,-0.018234732390523412,1,0.6666666666666666,0.6666666666666666,0.0,508,551,10-12,True,0,False,1,1.3333333333333333,1.6502525059315418
420,Ученик_420,10,04.10.2015,79121265692,student420@example.com,Юлиана,Друг,2025-11-19,10,7,2025-03-12,2026-05-01,33,47,Бывший клиент,Северный,Елена,Да,,1,2.3,-0.01268792908664293,1,0.7,0.7,0.0,-29,134,10-12,True,1,False,1,1.65,1.2
421,Ученик_421,10,03.03.2016,79464766900,student421@example.com,Ольга,Сайт,2025-03-01,8,3,2025-12-03,2025-07-05,56,67,Бывший клиент,Южный,,Да,,0,2.65,0.03253968253968254,0,0.375,0.375,0.0,241,397,10-12,False,1,False,1,1.375,1.1958260743101397
